2024-10-18 21:21:47,060 DEBUG   HandlerThread:3327812 [system_monitor.py:probe():213] {'os': 'Linux-5.15.133-ql-generic-13.0-9-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2024-10-18T17:21:47.040398', 'startedAt': '2024-10-18T17:21:46.154298', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/abdelrahman.elsayed/sarim_code/train_baselines.py', 'codePath': 'train_baselines.py', 'git': {'remote': 'https://github.com/JayParanjape/SVDSAM.git', 'commit': '5936d0eff64d84fbefed6ecfe4bcc841459c2fc3'}, 'email': 'amra51548@gmail.com', 'root': '/home/abdelrahman.elsayed/sarim_code', 'host': 'ws-l6-014', 'username': 'abdelrahman.elsayed', 'executable': '/home/abdelrahman.elsayed/.conda/envs/s-sam/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3881.4324687499998, 'min': 2200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3613.224, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}, {'current': 3900.0, 'min': 2200.0, 'max': 3900.0}], 'disk': {'total': 1.0, 'used': 0.042255401611328125}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.65230178833008}}
2024-10-18 21:21:47,060 INFO    HandlerThread:3327812 [system_monitor.py:probe():214] Finished collecting system info
2024-10-18 21:21:47,060 INFO    HandlerThread:3327812 [system_monitor.py:probe():217] Publishing system info
2024-10-18 21:21:47,060 DEBUG   HandlerThread:3327812 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-10-18 21:21:47,061 DEBUG   HandlerThread:3327812 [system_info.py:_save_pip():67] Saving pip packages done
2024-10-18 21:21:47,061 DEBUG   HandlerThread:3327812 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-10-18 21:21:47,899 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_created():278] file/dir created: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/wandb-summary.json
2024-10-18 21:21:47,899 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_created():278] file/dir created: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/conda-environment.yaml
2024-10-18 21:21:47,899 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_created():278] file/dir created: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/requirements.txt
2024-10-18 21:21:49,899 DEBUG   HandlerThread:3327812 [system_info.py:_save_conda():86] Saving conda packages done
2024-10-18 21:21:49,900 INFO    HandlerThread:3327812 [system_monitor.py:probe():219] Finished publishing system info
2024-10-18 21:21:49,901 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/conda-environment.yaml
2024-10-18 21:21:49,901 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_created():278] file/dir created: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/wandb-metadata.json
2024-10-18 21:21:49,908 DEBUG   SenderThread:3327812 [sender.py:send():336] send: files
2024-10-18 21:21:49,908 INFO    SenderThread:3327812 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2024-10-18 21:21:49,912 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: stop_status
2024-10-18 21:21:49,913 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: stop_status
2024-10-18 21:21:50,224 DEBUG   SenderThread:3327812 [sender.py:send():336] send: telemetry
2024-10-18 21:21:50,813 INFO    wandb-upload_0:3327812 [upload_job.py:push():138] Uploaded file /tmp/slurm-abdelrahman.elsayed-44778/tmps66kwbdjwandb/ai9lj76l-wandb-metadata.json
2024-10-18 21:21:50,901 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_created():278] file/dir created: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/output.log
2024-10-18 21:21:51,162 DEBUG   SenderThread:3327812 [sender.py:send():336] send: exit
2024-10-18 21:21:51,162 INFO    SenderThread:3327812 [sender.py:send_exit():559] handling exit code: 1
2024-10-18 21:21:51,162 INFO    SenderThread:3327812 [sender.py:send_exit():561] handling runtime: 4
2024-10-18 21:21:51,164 INFO    SenderThread:3327812 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-10-18 21:21:51,164 INFO    SenderThread:3327812 [sender.py:send_exit():567] send defer
2024-10-18 21:21:51,164 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,164 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 0
2024-10-18 21:21:51,164 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,164 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 0
2024-10-18 21:21:51,164 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 1
2024-10-18 21:21:51,164 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,164 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 1
2024-10-18 21:21:51,164 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,164 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 1
2024-10-18 21:21:51,164 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 2
2024-10-18 21:21:51,164 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,164 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 2
2024-10-18 21:21:51,165 INFO    HandlerThread:3327812 [system_monitor.py:finish():193] Stopping system monitor
2024-10-18 21:21:51,165 DEBUG   SystemMonitor:3327812 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-10-18 21:21:51,165 DEBUG   SystemMonitor:3327812 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-10-18 21:21:51,165 DEBUG   SystemMonitor:3327812 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-10-18 21:21:51,165 INFO    HandlerThread:3327812 [interfaces.py:finish():199] Joined cpu monitor
2024-10-18 21:21:51,166 INFO    HandlerThread:3327812 [interfaces.py:finish():199] Joined disk monitor
2024-10-18 21:21:51,200 INFO    HandlerThread:3327812 [interfaces.py:finish():199] Joined gpu monitor
2024-10-18 21:21:51,201 INFO    HandlerThread:3327812 [interfaces.py:finish():199] Joined memory monitor
2024-10-18 21:21:51,201 INFO    HandlerThread:3327812 [interfaces.py:finish():199] Joined network monitor
2024-10-18 21:21:51,201 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,201 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 2
2024-10-18 21:21:51,201 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 3
2024-10-18 21:21:51,201 DEBUG   SenderThread:3327812 [sender.py:send():336] send: stats
2024-10-18 21:21:51,201 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,202 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 3
2024-10-18 21:21:51,202 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: status_report
2024-10-18 21:21:51,202 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,202 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 3
2024-10-18 21:21:51,202 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 4
2024-10-18 21:21:51,202 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,202 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 4
2024-10-18 21:21:51,202 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,202 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 4
2024-10-18 21:21:51,202 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 5
2024-10-18 21:21:51,202 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,202 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 5
2024-10-18 21:21:51,202 DEBUG   SenderThread:3327812 [sender.py:send():336] send: summary
2024-10-18 21:21:51,203 INFO    SenderThread:3327812 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-10-18 21:21:51,203 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,203 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 5
2024-10-18 21:21:51,203 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 6
2024-10-18 21:21:51,203 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,203 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 6
2024-10-18 21:21:51,203 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,203 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 6
2024-10-18 21:21:51,206 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: status_report
2024-10-18 21:21:51,483 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 7
2024-10-18 21:21:51,483 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:51,483 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 7
2024-10-18 21:21:51,483 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:51,483 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 7
2024-10-18 21:21:51,902 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/wandb-summary.json
2024-10-18 21:21:51,903 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/config.yaml
2024-10-18 21:21:52,163 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: poll_exit
2024-10-18 21:21:52,904 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/output.log
2024-10-18 21:21:54,233 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 8
2024-10-18 21:21:54,233 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: poll_exit
2024-10-18 21:21:54,233 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:54,233 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 8
2024-10-18 21:21:54,234 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:54,234 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 8
2024-10-18 21:21:54,246 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 9
2024-10-18 21:21:54,246 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:54,246 DEBUG   SenderThread:3327812 [sender.py:send():336] send: artifact
2024-10-18 21:21:54,247 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 9
2024-10-18 21:21:54,906 INFO    Thread-13 :3327812 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/output.log
2024-10-18 21:21:55,665 INFO    SenderThread:3327812 [sender.py:send_artifact():1428] sent artifact job-https___github.com_JayParanjape_SVDSAM.git_train_baselines.py - {'id': 'QXJ0aWZhY3Q6MTI4NTc5Njg5Ng==', 'digest': '5f8b773fe3bdf0ea6bd47c21f45cc4fb', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_JayParanjape_SVDSAM.git_train_baselines.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_JayParanjape_SVDSAM.git_train_baselines.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ3ODg1ODkyMQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTI4NTc5Njg5Ng==', 'versionIndex': 1}}, 'version': 'v1'}
2024-10-18 21:21:55,665 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:55,665 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 9
2024-10-18 21:21:55,665 INFO    SenderThread:3327812 [dir_watcher.py:finish():365] shutting down directory watcher
2024-10-18 21:21:55,907 INFO    SenderThread:3327812 [dir_watcher.py:finish():395] scan: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files
2024-10-18 21:21:55,908 INFO    SenderThread:3327812 [dir_watcher.py:finish():409] scan save: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/output.log output.log
2024-10-18 21:21:55,908 INFO    SenderThread:3327812 [dir_watcher.py:finish():409] scan save: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/wandb-metadata.json wandb-metadata.json
2024-10-18 21:21:55,908 INFO    SenderThread:3327812 [dir_watcher.py:finish():409] scan save: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/conda-environment.yaml conda-environment.yaml
2024-10-18 21:21:55,908 INFO    SenderThread:3327812 [dir_watcher.py:finish():409] scan save: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/wandb-summary.json wandb-summary.json
2024-10-18 21:21:55,910 INFO    SenderThread:3327812 [dir_watcher.py:finish():409] scan save: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/config.yaml config.yaml
2024-10-18 21:21:55,910 INFO    SenderThread:3327812 [dir_watcher.py:finish():409] scan save: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/requirements.txt requirements.txt
2024-10-18 21:21:55,910 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 10
2024-10-18 21:21:55,911 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:55,911 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 10
2024-10-18 21:21:55,914 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:55,914 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 10
2024-10-18 21:21:55,914 INFO    SenderThread:3327812 [file_pusher.py:finish():164] shutting down file pusher
2024-10-18 21:21:56,529 INFO    wandb-upload_0:3327812 [upload_job.py:push():138] Uploaded file /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/output.log
2024-10-18 21:21:56,680 INFO    wandb-upload_3:3327812 [upload_job.py:push():138] Uploaded file /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/config.yaml
2024-10-18 21:21:56,741 INFO    wandb-upload_2:3327812 [upload_job.py:push():138] Uploaded file /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/wandb-summary.json
2024-10-18 21:21:56,790 INFO    wandb-upload_4:3327812 [upload_job.py:push():138] Uploaded file /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/requirements.txt
2024-10-18 21:21:56,801 INFO    wandb-upload_1:3327812 [upload_job.py:push():138] Uploaded file /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/files/conda-environment.yaml
2024-10-18 21:21:56,915 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: status_report
2024-10-18 21:21:57,002 INFO    Thread-12 :3327812 [sender.py:transition_state():587] send defer: 11
2024-10-18 21:21:57,002 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:57,002 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 11
2024-10-18 21:21:57,003 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:57,003 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 11
2024-10-18 21:21:57,003 INFO    SenderThread:3327812 [file_pusher.py:join():169] waiting for file pusher
2024-10-18 21:21:57,003 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 12
2024-10-18 21:21:57,003 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:57,003 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 12
2024-10-18 21:21:57,003 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:57,003 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 12
2024-10-18 21:21:57,166 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: keepalive
2024-10-18 21:21:57,365 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 13
2024-10-18 21:21:57,365 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:57,365 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 13
2024-10-18 21:21:57,365 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:57,365 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 13
2024-10-18 21:21:57,365 INFO    SenderThread:3327812 [sender.py:transition_state():587] send defer: 14
2024-10-18 21:21:57,366 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: defer
2024-10-18 21:21:57,366 INFO    HandlerThread:3327812 [handler.py:handle_request_defer():170] handle defer: 14
2024-10-18 21:21:57,366 DEBUG   SenderThread:3327812 [sender.py:send():336] send: final
2024-10-18 21:21:57,366 DEBUG   SenderThread:3327812 [sender.py:send():336] send: footer
2024-10-18 21:21:57,366 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: defer
2024-10-18 21:21:57,366 INFO    SenderThread:3327812 [sender.py:send_request_defer():583] handle sender defer: 14
2024-10-18 21:21:57,366 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: poll_exit
2024-10-18 21:21:57,366 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: poll_exit
2024-10-18 21:21:57,367 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: server_info
2024-10-18 21:21:57,367 DEBUG   SenderThread:3327812 [sender.py:send_request():363] send_request: server_info
2024-10-18 21:21:57,368 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: get_summary
2024-10-18 21:21:57,369 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: sampled_history
2024-10-18 21:21:57,621 INFO    MainThread:3327812 [wandb_run.py:_footer_history_summary_info():3422] rendering history
2024-10-18 21:21:57,621 INFO    MainThread:3327812 [wandb_run.py:_footer_history_summary_info():3454] rendering summary
2024-10-18 21:21:57,621 INFO    MainThread:3327812 [wandb_run.py:_footer_sync_info():3380] logging synced files
2024-10-18 21:21:57,621 DEBUG   HandlerThread:3327812 [handler.py:handle_request():144] handle_request: shutdown
2024-10-18 21:21:57,621 INFO    HandlerThread:3327812 [handler.py:finish():842] shutting down handler
2024-10-18 21:21:58,367 INFO    WriterThread:3327812 [datastore.py:close():298] close: /home/abdelrahman.elsayed/sarim_code/wandb/run-20241018_212146-w102ona2/run-w102ona2.wandb
2024-10-18 21:21:58,621 INFO    SenderThread:3327812 [sender.py:finish():1504] shutting down sender
2024-10-18 21:21:58,622 INFO    SenderThread:3327812 [file_pusher.py:finish():164] shutting down file pusher
2024-10-18 21:21:58,622 INFO    SenderThread:3327812 [file_pusher.py:join():169] waiting for file pusher
